query,label
"#MamãeEuQuero, #MamãeEuQuero, #MamãeEuQuero esquerdar, chora no banho, chora no banho, chora no banho pra sua vergonha passar...",0
Amigos!!! Acabei de fazer estes 'terrários' para minha cunhada Vanessa Alves Scarpim.o que acharam? Que pena que... https://t.co/TMCsGufo5v,0
  Toda vez que vejo homem comentando que toda feminista é sapatão tenho vontade de gritar no ouvido dele QUEM DERA,0
  estudante de direito... https://t.co/lLcBGnTZGW,0
 pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping,0
"Vc é comunista??Desculpe,vc está condenado a eterna dor e sofrimento.",1
 no seu caso eu posso entregar tb. Sem problemas,0
"uma chuva de tweets me xingando tiveram origem do site diario do nordeste, da globo. http://t.co/vEkpqYjj",1
primeiramente BORA TEMER,0
 acho que vc ta no 'movimento feminista' certo.. é contra o aborto também ? acha que trans XY é mulher? ideologia de genero?,0
ESTAR ACORDADO SÁBADO DE MANHÃ ISSO QUE SEPARA NÓS (POVO HONESTO E TRABALHADOR) DELES (VAGABUNDOS DROGADOS E CORRUPTOS) BOM DIA BRASIL #PAZ,1
"  O mundo entrou em colapso, o nacionalismo é que o vai reconstruir! As marinas mortalhas, tremem de medo! https://t.co/OhkHS _",0
cancelaram o impeachment?? ISSO É GOLPE,0
 negras não pode pintar cabelo É APROPRIAÇÃO O K http://t.co/bC5yqdB78f,1
Vida de sapatão: Amar a amiguinha hétero que não sabe que você é apaixonada por ela!,1
  O  apenas está mostrando que pagar de politicamente correto na internet é apenas uma MODINHA. Amo essa @,0
"Aviso: hoje na Suécia, amanhã em Portugal. Só o #PNR pode evitar isto no nosso país! #Sweden  https://t.co/7WNiOY1LFc",0
"  Realmente é muito difícil entender doutora Marisa, eu não enxergo nenhum benefício do carnaval para o país. https://t.co/B _",0
Ex Gays existem. https://t.co/kUkFDz294y,1
"Love on Top mas de fufas, estou lá",0
A entrevista mais longa do Super Bowl com  hoje à noite às 8:00 PM (0:00 [BR]). Divirta-se! https://t.co/2wVSIjP7oI,0
"Que notícia, que relevância! Parabéns pela cobertura,  ! https://t.co/71M8uDew5c",0
"  Mitroglou ( marcou o golo da vitória por 0-1, sobre o SC Braga.  -  https://t.co/MmO _",0
"Os 'homens' do governo da Suécia. Sem bolas, afeminados... Não é por acaso que os 'refugiados' deitam e rolam naque _ https://t.co/fDoIRrLlOM",1
Instrui que a Segurança Interna auditasse as pessoas vindo ao nosso país com MUITO CUIDADO. Os tribunais estão difi _ https://t.co/ZBy2NJSOgt,0
"08:41 #ações_preventivas local Castelo Branco, Centro, #Abelardo_Luz, descrição: atividade tecnica (vistorias)",0
por que eu não posso chamar ele de PRETO se ele me chama de BRANQUELO AZEDO,1
"A esquerdalha #comunista e #anarquista sempre foi, é, e será uma escumalha selvagem, carregada de ódio e violência _ https://t.co/AwYQKfgj35",0
Tá super legal o documentário #EuVocêTodasNós passando AGORA no  Dá pra acompanhar por aqui >> https://t.co/3h24XnSMhN,0
"'Quem não conheça as fufas que as compre' foi a melhor frase que disse hoje, fds",1
#SabadoDetremuraSDV O Brasil não tem condições de receber refugiados de países em guerra .,0
jornalistazinho neo-ateísta militante que só sabe atacar o cristianismo!!! https://t.co/aqsKwu2cht,1
eu não preciso me resolver. Só mostro a verdade para quem vive se escondendo em mentiras!!! https://t.co/IX6VzBQNbX,0
"Linda,  Ajuda a divulgar: O primeiro livro da  'A ESCRITORA E O MUSICO' www.aescritoraeomusico.blogspot.com",0
aaaaaaa eu quero falar no meu trabalho sobre refugiados mas não sei se vou conseguir,0
"Parabéns pra você, mulher. Parabéns pra você que é feia, gorda, não se cuida, coitada. Que vão vai arranjar... https://t.co/JRRMHyxpcD",1
  Isso aqui a  não vê. Mas piadinhas que o  faz de gorda feminista eles se preocupam... https://t.c _,1
"A vergonha do Paraná, tem foro privilegiado e continua enganado o povo Brasileiro. #Senadora171. https://t.co/8HvUIQESSJ",0
  'Bolsonaro não entende nada de economia' https://t.co/O9NTAZaMuX,0
VOU PROCURAR MINHA FOTO CM ELE MAIS EU ERA MT FEIA E GORDA,0
A saudade que eu estava acabou kkkkkkk ta gorda e feia. Deixe quieto com esses lixos,1
Para ler. 'O Islão tem um problema com a mulher.' https://t.co/4FRtxqXUsq,0
"ATENÇÃO QUE TEVE CARRO ROUBADO TRES CARROS FORAM RECUPERADOS TUCSON PRATA, HB20 BRANCO E RANGER São recebi placa... https://t.co/hgpLVDiOf9",0
SE O FURACÃO SANDY TÁ ASSIM IMAGINA O FURACÃO PRETA GIL? DEVE TER SIDO ESSE QUE DIZIMOU OS DINOSSAUROS.,1
"Geisy no Fantástico se deu nota 8! Más noticias Geisy, isso é ilegal, a gente é quem tem que dar a nota. E vc é um 4 ruim !",1
MINUTO A MINUTO CAMAROTE GLACIAL JOAQUIN TEIXEIRA: 16:08 GUGA CHACRA CRITICA TRUMP E É VAIADO 16:09 VIN DIESEL CONVIDA BARANGA PARA ALMOÇAR,0
PEC pra invadirmos a Argentina já!,1
Fascistas machistas mimimi mimimi https://t.co/m81sXtGhGn,1
"Você me pergunta, porque defendo Março Marco Antonio Feliciano Eu vejo através das lentes de Cristo. Ele pode ter... https://t.co/LpdlxT1XyT",0
mulher eh uma coisa maravilhosa demais vei eu amo ser sapatao,1
  Laranja Mecânica é chato,0
"Saque do FGTS inativo começa nesta sexta para 4,8 milhões de pessoas... https://t.co/hbNVqw0N0Y",0
"  não tenho preconceito, até tenho amigas gordas, adoro sair com elas chamo mais a atenção rsrsrsrs",1
"  Dica: antes de dar uma de politicamente correto nas redes sociais, vasculhe o seu passado, pq o  acha mesmo v _",0
"Protesto “Islão, aqui, não!”: https://t.co/rBMVYLBNUH via ",1
"Agora deu 'tilt' no  , a AMEBA que teve a cara de pau de comparar Trump com Hugo Chavez. https://t.co/G24QMKa7Be",1
Meu pau me representa,1
  é por isto q adoro fufas  https://t.co/BdGYXdnW10,0
eu prezo a igualdade de gênero e não femimimismo,0
"assaltaram o mercadinho, encontre o culpado:",0
"  Para os meus irmãos de fé que creem e pessoas de bem, assistam a esse vídeo. https://t.co/msdxwkUJNs",0
"  Outra coisa   =O UNIFORME OFICIAL DO CAM é preto e branco listado.Só joga de branco, que merda.",0
"  Quem ñ tem argumentos para o debate de idéias, tenta desqualificar o oponente com calúnias e difamações.Essa é a arma d _",0
"   e não tem segredo, basta explicar a elas q o amor n tem limites de raças, etnia, género, físico e etc. isso _",0
"  Fufas de merda, atiram-se a tudo o que mexe.",1
Mulher poderosa não perde o poder por causa de atitude burra de homem,0
  Começa (felizmente) a desenhar-se um bloco de alianças contra a podridão globazidora-mundialista.   _,1
A Sharia é o conjunto de leis islâmicas que você não vê o feminismo fazer protestos! Veja alguns pontos da Sharia: https://t.co/SkNQov2IxA,0
deus que me livre https://t.co/Me4iTAtUlN,0
"  Ninguém cruza com esses LIXOS nas ruas, nos aeroportos, em restaurantes? Não é possível, eles tem que receber o que merecem _",1
"PNR avança com candidatura à Câmara do Barreiro, com José Almeida e   https://t.co/RJJBCZdK4d",0
" Hahaha, pq no tatuapé tava sol, na Aclimação sol, só na Bela vista que tava nublado??? rsrs Eêee ",0
" pq você aprendeu a gostar de branco e vê negro como não-atraente inconscientemente. culpados: mídia, família, brancos em geral.",1
  Arthur é a favor da sexualização das crianças? https://t.co/stiuFhWde0,1
"Ta proibido fazer piada machista, exceto se vc for o Gregorio na campanha do Freixo",0
 saudades de quando homem era homem e mulher era mulher,1
 por que voce deletou o seu tuite???,0
 eu gritei aqui quando vi HAHAHAHAHAHAHA,0
"Voltou as costas para o poder de Washington, virando-se para o país real que jurou defender. Força #TrumpPresident  https://t.co/VwFs7TzbEX",0
"a gente nao sabe se a mulher ta feliz de burca, nao sabe se é tranquilo p travesti ta com aquela roupa etc etc etc",0
iggy  é mto melhor q nicki Minaj PFVRR,0
  esse gordo pedante se sentindo,1
 tens razão concordo totalmente acho que dos 0 aos 5 os putos estão preocupados em saber as cores os números e não tipos de,0
"  Se tem algo precioso neste mundo, este algo é o perfil  https://t.co/dYN1pRzTVx",0
#SerMulherÉ é qualquer coisa longe disso aqui: https://t.co/EZAOX7lVdu,0
"com que os 'refugiados' entrassem, automaticamente ele já não estaria cumprindo o seu maior dever que é proteger o país",0
"Usar uma frase sem economias de caracteres pra me chamar de burro é fácil! Quero ver refutar o que falei com fatos, _ https://t.co/26ccdPgAf8",0
"E os socialistas, parva? 'Catarina Kinnvall: “É similar a forma como o islão radical e a extrema-direita mobilizam”: https://t.co/g3D84EGKja",0
Grupo faz manifestação contra  Dep   em poços de Caldas. #GenteDesocupada https://t.co/FvEQrJdZzL,0
  Mulçumanos matam cristãos e ele não fala nada. Defende a ida de refugiados mulçumanos para a Europa.,0
Tadinho do Goby rsrsrs  ( live on http://twitcam.com/11hdu)),0
curtindo um ótimo #DominGot que o capitalismo me proporciona,0
Hahahahaha!!!!!! Boa!! Espanhol não é e nunca foi língua oficial dos EUA! https://t.co/pxnBQmR10o,0
"  Como vamos estipular idade mínima de 65 anos para aposentadoria, se o cidadão arca com toda política de incentivos, bols _",0
A ideologia de gênero chegou no seu mais alto grau de insanidade. Qual é sua identidade de gênero? ALIENÍGENA..OK... https://t.co/FGLJ5hbm68,0
 deu a mesma coisa... abre outra aba de busca... faço a busca mas n vejo nenhum preço de promoção...,0
'Mulher: a mais nua das carnes vivas e aquela cujo brilho é o mais suave.' #MulherDeVerdade,0
ESSE P.S.G. É UM SÃO CAETANO QUE FALA FRANCÊS,0
Vai ser uma romaria ao Allgarve para Alldrugs! Texto de Patrícia Ferreira Manguinhas https://t.co/iNEydB6VjG,0
Diz q é negra só pra reclamar de racismo pfff,1
"Malta de Lousada e arredores,hoje vou estar no Will's Rock Club com o Rui Xará para uma noite de humor calminho, pa _ https://t.co/ng0SUTDCM9",0
Comunicação social portuguesa contabiliza o número de refugiados recebidos Portugal e deixa _ https://t.co/GRgSyvxEA0https://t.co/zELtQiEDu4,0
Lugares da minha Pátria. Ponta oriental da Ilha da Madeira com 'Desertas' ao fundo. #IlhaDaMadeira #Caniço _ https://t.co/YBbo7yeuUJ,0
OVERDOSE DE TOURETTE - ON THE ROAD: O comboio está a chegar à tua cidade. https://t.co/KFf4LuVztt,0
AUUAHHUAUHAHU TRUMP É O  https://t.co/DyFtifT1SZ,0
porque é que todas as fufas qd são mais novas dizem ser 'bi'?,1
Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem,1
  VOCÊS JÁ APRENDERAM A CANTAR A MARCHINHA SENSAÇÃO DO CARNAVAL 2017? https://t.co/NzHDmaVjen,0
Sempre que vejo um homem com bigode interrogo-me que aposta terá aquele desgraçado perdido,1
PARA QUEM NÃO SABE 'AMOR E SEXO' É AQUELE PROGRAMINHA 'LACRADOR' QUE APANHA DA PRAÇA É NOSSA NA AUDIÊNCIA. _ https://t.co/5mkhB0Jez8,0
  o cara entrevistou o  ficou igual uma putinha concordando e agora lança essa legenda canalha. Que arrombado _,1
" seguiu-me esse e um de 'fufas do porto' ontem e eu só pensei que fosse uma brincadeira mas não, levam essa merda a sério",1
"Essa pistoleira, agora está inventando que é íntima de 3 ministros do #STF , e amiga íntima do Janot, além de... https://t.co/7uzI9gte7V",1
A publicidade ainda respira https://t.co/4f3FnPXWHe,0
"Em breve no Brasil...com a aprovação da PL do imigrante proposta pelo motorista do Mariguella,  Nunes https://t.co/tdZ5jZ3O7C",0
"No Sábado, dia 24 de Setembro, pelas 20h00, o PNR realiza o seu “Jantar de Reentrada Política”, em Lisboa. https://t.co/0Bop6FBW2p",0
A mitológica e desconhecida diferença entre imigrante ilegal e turista https://t.co/l9BlX9tkY2,1
"Realmente, concordo. Vamo se beijar https://t.co/aSlnxtyaSl",0
  Se vc trabalha em uma empresa de infláveis 2016 foi o ano mais lucrativo e estranho da história dessa indústria https://t.co/ _,0
Esse padre é de uma igreja aqui de perto Na época meu pai falou que ia me por na catequese e era pra eu só voltar pra casa com uma Pajero,1
Mulher boa é assim https://t.co/593O7QgDM7,0
SEGUNDO ISLÃO É ASSIM KKKK https://t.co/FheW5s8EPz,0
"Sapatão fala 'AAAAAAAAAA' de alegria, de aleluia kkkkkkkk https://t.co/Wgr9drJ2YK",0
não brocha com calcinha bege,0
  ent que vc se expressasse direito...,0
"  TÁ CEA A MARIA DO CORSÁRIO, TEM QUE PROCESSAR ESSE CACHORRO SAFADO QUE ROUBOU O CIGARRINHO DA SUA INOCENTE FILHA. #PAZ _",0
É já amanhã! Não falte! https://t.co/2d5qSxR5Lshttps://t.co/kunLk6HNaf,0
"  Próximo sábado (18 FEV) levo o meu solo de Stand-up 'Voz da Razão' a POALEGRE! Bilhetes: CAE Portalegre, Fnac ou  htt _",0
  'conter ódio' é o novo nome de CENSURA https://t.co/F1tgmU6G1c,0
"Deveriam decaptar! Já qdo  chama a militância sapatão de grelo duro, deveria ser beatificado. https://t.co/EJsaATZwus",1
  #SerMulherÉ Não ser homem https://t.co/ajLjesDTM9,0
"'Ninguém chega em casa falando “mãe, sou hétero”. Então por que tem que chegar e dizer “mãe, sou gay”?” BY  #epronto",1
A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR,1
Banir refugiados não é apenas cruel mas prejudicial economicamente. https://t.co/nviGRfgCjN,1
ALÔ FEMINISTA: ATÉ A POELA VOLTOU E O SEU PAI NADA,1
   amei esse tt,0
"É Carnaval, ninguém leva a mal!    Quem é Paulo Núncio? https://t.co/PHTC4bOzZi",0
"  defeitos do movimento feminista -> apoioar o aborto, drogas, escola sem partido, marcha das vadias, agenda esquerda",1
Pior coisa que eu fiz foi ter comprado esse tênis branco,0
Já era pro ISIS. https://t.co/o54JD6vqmW,0
  Meu pai acabou de chegar em Angola. 5° país africano que ele vai trabalhar. E não é pra qualquer um. O pai é foda. #Ma _,0
" é, eles trocaram",0
"glaucio me deu feliz dia da mulher, respondi com 'pra vc tambem'  eu sou muito burra",1
O Sporting continua a ser grande na Europa do futebol https://t.co/g7tF6RQ8i0,0
"Nosso livro tá com um mega desconto na  Sai só por R$ 17,94! https://t.co/4XWtzrIYYx via ",0
gente a mulher maior cdf na cozinha ainda veio do texas formada #MasterChefBR,1
"O problema com o Islão não é com etnia e sim com a ideologia, que visa destruir o Cristianismo! E eu me referi ao f _ https://t.co/mRmiFkBoLT",0
a natureza é mesmo perfeita... olha esses filhotes nascendo *___* quantos s essa mamãe merece hein? http://t.co/5NMQ2WSY,0
  Se ninguém ate hoje te chamou de fascista você ta fazendo algo de errado,0
"Na carta, a menina diz que o pai é 'ruim' e que estupra as duas irmãs dela. Ela também afirma que o pai deixa as... https://t.co/7zERlgeAVj",0
Isso é democracia pro Reinaldão... Cada dia mais patético! https://t.co/h4R3e7aPxX,0
Q mulher burra essa dá série,1
"Sócrates processa o Estado português. Mas, para provar a sua inocência, irá doar a indemnização recebida para abater na dívida pública.",0
" Oi, cara-metade do desastre mor... dei umas fuçadas hj no blog!",0
" ninguém me quer mesmo  Sou feia,gorda,chata",0
" Se é algo tão natural, vai transar c sua mulher na rua porra! E leva teus filhos tb! Se não for é um hipócrita!",0
Não comparecerei ao Jantar da Associação de Correspondentes da Casa Branca este ano. Desejo a todos o melhor e uma _ https://t.co/kr0xHCMM2N,0
Você encontra os melhores preços de PASSAGENS AÉREAS em Todas as Cias (NACIONAL e INTERNACIONAL) com a FÃTUR Viagens https://t.co/Kv114SX6t1,0
pra quem acha que sou um fdp... fdp é isso ->  http://t.co/VIAAfcT3sC hahahahaha,1
Boa semana para todos! https://t.co/GylJKCPVF5,0
" Nem eu, amiga.. nem eu. e como ela diz: #eavidasegue",0
Se Angola não for considerado melhor destino europeu em 2018 eu desisto da vida,1
Eduardo Lourenço: “O islão sente a nossa fraqueza” https://t.co/fSDG7p2wjh,0
"Mais um órgão de comunicação social de referência, na lista dos #fakenews  Shame on Der #Spiegel #AfD #Trump   https://t.co/5kbxPaKDES",0
#atoron   Se bem que podemos mesclar..uma bela espanhola numa linda holandesa...rsrsrs!,0
Só sofrendo na pele de cobra deles que essa turma vai sentir o real socialismo/comunismo. Não é nada disso que tem na cabeça de anta deles.,1
"  13 anos: - mãe finalmente minha menstruação veio - larga de ser besta, tu furou o cu no prego da cadeira, wagner",0
Na hora de não votar no Bolsonaro todos os políticos são corruptos. Na hora de votar pelo impeachment não. Parabéns _ https://t.co/ojg0Ku0gjw,0
" OUvindo a música Preciso de vc.. Excelente, linda! Foda, pq tô separando. PQP...",0
  #meuamigosecreto sou eu mesmo,0
"   Não apague não, sou do nordeste e levo sempre na brincadeira, não vejo motivo nenhum pra tanta revolta !",0
   kkkkkkk! O Brasil tem cura!!!!!,0
   volta para a tua terra,1
"Burra é a mulher que aceita ser amante, pois valoriza um traidor, ajuda a destruir uma família e nunca terá moral de ser a única.",1
" Olha a loucura da militancia.... mulher trans, traduzindo homem tambem é MULHER. nao. são homens.. _ https://t.co/nb4o8l6plQ",0
"Tu é DITADOR! Tem moral pra falar mal de NINGUÉM, seu vagabundo! https://t.co/5z3HWzWOgJ",1
Portugal não tem campos de refugiados nem nunca irá ter https://t.co/e65OD3dzTG #paisaominuto,1
status: desesperado tentando achar ingresso do rock in rio.. absurdo n ter cota p negros,1
  Esta é a mentalidade da nossa classe política governante.   #Mesquita #Lisboa #CDS #Portugal https://t.co/7kCbtWf7 _,0
NÃO SOU PRECONCEITUOSO até tenho uma empregada negra,1
"  Religiosos ou não, devemos agradecer que estes reneguem o homossexualismo. Enquanto todos se calaram, só a......",0
PROMOÇÃO DO DIA  Vende-se Rosas do Deserto ! Idade: 08 meses Cores: Mistas ( do branco ao rubro; simples e... https://t.co/zU3PxQgKK6,0
Olha primeiro pros peitos das mulheres.,1
" não pode ser vegetariano, a gente esta sempre no topo da cadeia alimentar !",0
"BOA PRELIMINAR, MAS AGORA A GERAÇÃO CREME DE AVELÃ EMOCIONADA PODE SE RETIRAR: VAI COMEÇAR FUTEBOL DE VERDADE: LIBEADORES E COPA DO BRASIL",0
"Apesar de serem da Australia, AC/DC é uma banda de homens de verdade!",1
" Quero um ouro branco, 1$",0
"Como que essas meninas consegue ir pra escola toda bonitinha??? Eu vou igual um sapatão, ainda mais quando estou com sono",1
  Gostaria que a OAB-SP respondesse porque os perfis de facções criminosas atuam livremente no Twitter e outras redes socia _,0
Dia 14 está a chegar https://t.co/WScYnE6PDh,0
bandido bom é bandido dilacerado por dinossauros,1
Mas o Paul G não desiste pq? Nem Angola conquistou quer conquistar América ?,1
dessa vez sem piadas de humor negro com Santa Maria - RS.,0
"Só pra deixar claro,  não faz clube do macho, turminha da foda, essas merdas machistas de baitolas recatadas !",1
 ah? Só não tenho vontade de ter...,0
"  A Alemanha já não é segura, a Europa já não é segura. A culpa é dos políticos traidores. Islão, aqui não! https://t.co/qA _",1
"E o caviar PC Siqueira querendo pagar de sem-teto, é mole? https://t.co/Y6GGoH3RW9",0
"O capitalismo realmente não perdoa nada. É a única salvação além da ideologia sanguinária do comunismo. Hipocrisia, _ https://t.co/WZx4PkBH61",0
    É pra estimular a compra de carros elétricos no Brasil. Bjs,0
  Num dia como o de hoje e o onze do Benfica em Dortmund não tem uma única mulher. É uma vergonha!,1
Fotos inéditas de um rapaz de bem desavisado que viu metade do programa #AmorESexo antes de desligar a TV https://t.co/4BcJhhroW5,0
  Mais de MIL assassinatos em menos de 65 dias! Desarmamento é um sucesso mesmo! https://t.co/VUFeCcktqo,0
PQP o  tá me fudendo com essas verdades absolutas!!! #genio,0
Reunião com os maiores líderes executivos esta manhã. Bons empregos estão voltando aos EUA. Saúde e impostos estão sendo planejados AGORA!,0
ELE NUNCA VAI VOLTAR DESSE JEITO... VEM METEORO! https://t.co/7U0zOCm0u8,0
"Que raiva daquela mulher burra, deu os pontos igual a cara dela",1
"Bom dia, sapatão!",1
A cada 'feliz dia da mulher menos pra feminista' eu vejo o quão burra é a sociedade,1
Crepúsculo: Um vira lobo Um vira vampiro Ninguém vira homem,1
"Ex-candidato do PSOL é preso por estuprar cães e portar drogas. Estes são piores que o PT, são aberrações. (Vídeo) _ https://t.co/eOysLFT1yo",1
Eu quero que bela e a fera estreie logo pra eu PARAR de ver propaganda desse filme socorro não aguento mais,0
"Há uma nova esperança para aqueles que já não conseguem esconder mais dinheiro no Panamá, a NASA acabou de descobrir 7 novos planetas!",0
vo chega no garra daqui 7h toda perdida sem saber nd 3 mil conteúdo atrasado triste feia gorda e burra,1
piadas com estupro não são legais nem se vc estiver brincando  beijão do adm no core de vcs,0
" faço isso todas as noites, mas não resulta...",0
" Novidades sim, coisas absurdas não",0
 sapatão? isso é bem coisa de sapatão shauishaius,1
  feliz dia do 'esse do meio é o acelerador?',1
  homem não gosta de mulher homem gosta de feminilidade quem gosta de mulher é sapatão,1
  Serviço de contenção do vazamento em Barreiro. As bombas flutuantes começam a jogar água do reservatório de Campos para Barro _,0
Em Angola brinca-se de fazer musica.Problema não esta nos musicos mais ao povo que so consome lixo.,1
"Daqui a pouco, 21hrs, estreia o documentário #EuVocêTodasNós no  O doc fala sobre feminismo e ciberativismo. Não percam!",0
"  cientificamente comprovado. se não curte um pornozinho, não é ",1
Não vi nenhuma feminista de esquerda dando parabéns a elas Dia Internacional da Mulher FELIZ DIA DAS MULHERES _ https://t.co/kuKQudUaw5,0
'PREESCREVEM'  Esse é o nível de jornalismo do  !!! Inacreditável que alguém assine esse lixo! https://t.co/tt8dXVp17x,1
"  É a realidade que nos rodeia! Chega de fingir que não existe, quanto mais cedo se depararem com isso,melhor será a aceitaç _",0
Porque só o  pode ser censurado e eu não?Eu odeio as feministas tanto qnt ele.. Elas só sabem dar e abortar! #DireitosIguais,1
  Lugar de mulher é no tanque! #ironlady #damadeferro #MargarethTatcher #inspiração https://t.co/6eMV2z1InZ,1
"  Tá certo, afinal a criança não é feita sozinha A mulher E O HOMEM fazem https://t.co/cr93toanYQ",0
"Aquela gente vestida de branco, parecia com o céu mais o céu é lugar de Santo",0
TEM VERGONHA DO PAI QUE DIRIGE UM MONZA 94 MAS POSTA PHOTO NO INSTA FUMANDO DROGA COM O NAMORADINHO FANQUERO: A POPULAR MARMITA DE VAGABUNDO,1
'Nutella pode provocar cancro'. Espero que esta notícia ajude a diminuir a taxa de obesidade. Basta os gorditos continuarem a mamar Nutella,1
Minha cidade que adoro! #Lisboa   #AutárquicasPNR https://t.co/UUNBKeTdbP,0
"  No Brasil, parasitas, traidores e cúmplices d protagonistas d maior esquema de corrupção do país, são chamados p/ imprensa _",1
"Tem homem que pensa que mulher é máquina de refrigerante, que vc deposita apoio e recebe uma foda",1
E continuou os 8 anos dando pro cara. Isso se chama otária! https://t.co/4kFCMXJCSJ,1
a cara da gorda feia da Roberta #bbb17,1
#usecamisinha e você não vai precisar abortar,0
to com tanta fome que na minha mente toca we are the world enquanto imagino o helicóptero da onu jogando uma cesta básica pra mim,0
"Este #CDS, realmente... que vergonha! De facto, torna-se cada vez mais claro que é o #PNR de um lado e o Sistema to _ https://t.co/9MiFbWxAbp",0
"E tem evangélicos fazendo fantasia, outras que se dizem evangélicos até tirando a roupa pelo carnaval.  Parabéns!!! https://t.co/0EhUl3ngIS",1
 Feminismo é massa de manobra da esquerda. nunca vi feminista reclamando para entrar no exercito https://t.co/FRudxMT0Gj,1
Só msm a  e  p/ fazerem uma matéria falando mal do presidente das Filipinas que quer combater c/ mais rigor... O CRIME!,0
"#Agenda 11,12 e13 de Março/SP. #CongressoEvangelizarKids Informações: Igreja Batista do Povo, _ https://t.co/vpReD2R1W1",0
"PORRA, MAS E O TAL AQUECIMENTO GLOBAL???!!? https://t.co/JKT51kiWfF",0
meu malvado favorito caiu?,0
"  Isso é mt mais relevante do q dar desconto PARA mulheres. Ao invés disso, eles promovem o trabalho intelectual delas. Parabéns _",0
 os sem graças q vao passar a festa toda falando mal dos outros e roberta gorda feia fazendo caretas kkkkk os eliminadoa do bbb,1
Dudu Barbosa feia ou bonita? —_ bixa gorda https://t.co/8u2l5O3dDe,1
 incrivel como nao fizeram um meme ainda do lula dando parabens as mulheres que ele chamou assim..kkkk,0
 apenas constatação de uma fuga aNunciada ;),0
 professora..acho que habbibs mata menos que lança-perfume com cocaína https://t.co/OUqNqFzOMi,0
"A procuradora Deborah Duprat diz que A CRIANÇA NÃO PEENCE A FAMÍLIA??? Dr Miguel Nagib, advogado e responsável... https://t.co/4HuxJq5luH",0
"É ridiculo acharem gays e fufas diferentes de todo o resto, são pessoas normais mas com gostos diferentes! Deixem-se disso!",0
  mostrar as tetas não vai acabar com o machismo,1
Ficar definindo significado em tatuagem é coisa de mulheres e tcholas,1
   amo esse texto <3,0
"Sempre que acharem q fica um clima estranho qd encontram uma ex-namorada na rua,lembrem-se q hoje a Hillary vai ter de cumprimentar o Trump",0
"  #JoaquinResponde - Personalidade do Twitter,  está interagindo com seus fãs. #NosTrendsBrasil https://t. _",0
A mídia DE NOTÍCIAS FALSAS desconhece a verdade deliberadamente. Grande perigo ao país. O  falido virou pia _ https://t.co/ssibMARmkc,0
"Se fosse um homem, o Fisco, seria o + desejado pelas mulheres. É rico, escreve com regularidade e nunca se esquece das datas importantes!...",0
"Tentam me derrubar,e Deus me dá + trabalho.Tenho agenda até pra 2018 já.Eita Glória!",0
é... não deu http://t.co/U3W6dbL51q,0
As teta da Simoni na redetv. Que peitos hein,1
"Amores, pra quem gosta de boa leitura. E até pra quem não gosta, #superindico, da  http://aescritoraeomusico.blogspot.com/",0
hoje a mulher é linda é amor  etc etc... amanha a mulher é vagabunda puta e burra,1
Sr.  gostaria q lesse minha humilde e desesperada carta. http://t.co/VmFpuwaz n quero ir pro inferno! q faço c meus escravos?,1
"Temos que nos posicionar, é uma pena ver profissionais sem coragem para assumir seus direitos. Eu tenho. https://t.co/YwnPY1fmhj",0
A Gloria Alvarez arrebenta! O discurso dela na CPAC 2016 foi sensacional!  https://t.co/FVD2M4GBye,0
Globo disse q n ia abandonar o futebol feminino. No menu do site do globoesporte tem link pro site do Neymar mas n tem pro futebol feminino,0
 Usou tanto que nem pensa mais... enquanto isso quem mora no dia a dia comum sofre com a violencia pq das d _ https://t.co/PJUC7AtZ34,0
  O PSG jogou de branco dentro do Camp Nou e achou que não ia ser goleado kkkkkkkkkkk,0
"  NOTÍCIA DA EXAME > No Uruguai, a legalização da maconha ñ diminuiu o tráfico e o número de assassinatos aumentou.IMAGIN _",0
 opinião tb dá cadeia cuidado aí fiota,0
Eu honestamente me emocionei lendo. Vale a pena,0
  feliz dia do 'ñ importa se ñ falei o que to pensando ou querendo vc tem que adivinhar senao vou ficar com raiva e passar 1 ano _,0
"Presidência d França! p/os q já foram cúmplices na destruição d países árabes, c/a consequente maior onda de refugi _ https://t.co/dZpxnKNtrF",0
"  Não é que ninguem te ama, ou você é gorda ou é feia, é simples!",1
Novela da CGD – II https://t.co/M5TP8y8kM6#CGD #PNR #Bancos #Portugal,0
"Aliás, pra que ver futebol na COPA se você não vai acompanhar nada nos próximos 4 anos de novo. Deixe quem gosta ver em paz!",0
Culto Igreja Nazareno Ebenézer dia 19/03 as 9:00hrs. #Familia modelo original do Eterno. https://t.co/og8Rc4hk1e,0
se cuba passar nos taca pedra,0
"  Não condenado tais práticas, mais não sou a favor até porque a Bíblia condena.",0
"O Canadá quer receber 40 mil refugiados,resumindo 40 mil desempregados.Isso não explicam para a população.",1
"Até que enfim alguém me entende nessa life   Ah, a gente tem que complicar, sim, uma vida totalmente previsível ñ tem graça...",0
"Olha aí, o DEP Ex.BBB  pressionando  a procuradoria para prejudicar o prefeito de Ariquemes, _ https://t.co/3Th6Y7SS1D",0
Não deve faltar muito para o Coelho e a Cristas virem dizer que o cancelamento do Fim do Mundo é mais um sinal da fragilidade da Geringonça.,0
