query,label
"Esta notícia é de DEZEMBRO, notícia Velha.Mas por falta de assunto, a Isto é publicou novamente ,para difamar o... https://t.co/5B9UDtkY3J",0
Sapatao é tudo apegada é?????,1
Galera que se diz DEMOCRATA e defensora dos DIREITOS é a primeira a não reconhecer o resultado de eleições LIVRES E DEMOCRÁTICAS.,1
"Aceitei trocar o Benfica por um jantar romântico com a minha namorada, desde que ela pagasse a gasolina. Amanhã, lá estarei na Catedral.",0
bom dia seus sapatao,1
"E pensar que defendi essa moça.Coitado do cerrado que foi falsamente acusada por ela.E os estragos morais, quem... https://t.co/0n64shwDcZ",0
  Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh,0
"É 'caminhão que atropela' e outras abobrinhas que a mídia solta... mídia suja, comprada, sem credibilidade nenhuma! https://t.co/5fLrJ7k0yt",1
"Não vou orar, sou ateu https://t.co/MerDvnfR9v",0
"BOA TARDE BRASIL, É SEXTA FEIRA: BEBEDEIRA, CIGARRO, PROSTITUTAS, XIS BÊICON E REVOLVER NA CINTURA (LIBERADO APÓS O HORÁRIO COMERCIAL) #PAZ",1
"Tem uns pernilongos da angola aqui, não é possível",1
"O que seria 'válido', então? Feminicídio? Estupro? Mercado de trabalho? Falamos disso todo dia. Poderia dedicar uma coluna a isso, então.",1
a culpa do brasil estar do jeito que tá é única e exclusivamente da dilma,0
"Veja as fotos e o vídeo. Islão, aqui, não! https://t.co/rnj2MV3chu#RenovarPortugal #PNR #Islão #Muçulmanos #Mesquitas #Portugal",1
"e nem precisa ser macho pra postar/pensar dessa forma, tem muita mulher assim também *ache a burra*",1
"não! 1 coisa ñ elimina a outra!    ain menina tenho entrevista d emprego semana que vem, vou sair da prostituição #rs",1
A forma como você se vê não altera o que você é de fato! https://t.co/F1vbtmfKGs,0
indo dormir de luz acesa em homenagem ao nordeste,0
Ser liga tem mulher que ser faz de burra,1
 bom dia macaco branco haha,1
 vamo parar de falar porque gente branca quer http://t.co/Us79klz55x,1
Presidente dos “afectos” ou do “nim”? por   https://t.co/DVlvPazgmc#JoséPintoCoelho #RenovarPortugal #PNR,0
Não se esqueçam da hashtag #RacharLenhaPreta https://t.co/pQvcgCkrwe,1
"Com maridão   na praia de leste.  Semana que vem ,começa nossa maratona de _ https://t.co/7C0MOWDHgU",0
"Estou na dúvida entre ver o #Agarraamusica na SIC, o 'Desafio Final' na TVI ou um balde de ácido na retina",1
"  Oi,  Aguardo sua opinião sobre o quanto o islã massacra as mulheres.  ",0
" 'Glorificar o sexo'?? Sua família se resume a sexo?? Se é tão trivial, faça sexo c sua mulher no meio da rua então! #idiota",1
  Muçulmanos vandalizam lápides de judeus e cristãos https://t.co/34oF7ej9Pr,1
“União Europeia ameaça com sanções países que não recebem refugiados” https://t.co/li6ztrpFNJ,0
"  'E vestido de vermelho e branco, tu podes ainda mais.'  Vence por nós  Vence por eles  VENCE POR TI   #RumoAoTetra #Carreg _",0
"Um a cada DOIS DIAS, um absurdo total!! Já a imprensa prefere fazer carinha de nojo para Trump... https://t.co/VqqOMv0lqN",0
Não é o próprio governo ao estar sempre  a falar disto que causa mais ruído?? https://t.co/LR5O6Az65T,0
Se vc tiver 4 paus sim https://t.co/342moBcYQH,0
"Amor próprio e liberdade foram o mote da campanha da Insecta Shoes para o Dia Internacional da Mulher, que contou... https://t.co/y4QAGkWTni",0
-Odeio feministas só falam merda -Vamos fazer o q? -Perfis falsos zoando coisas q nunca disseramkkk -KKKKMitou,1
UÉÉÉ.... Não são direitos iguais? Não lutam por igualdade? Ou é só a igualdade dá conveniência?  Quando essas... https://t.co/RjcvpzPM8b,1
Mano q mulher inteligente da porra eu tô me sentindo burra,1
"Por que os advogados não analisam e usam a decisão da Corte Federal de Boston, que entra em conflito com essa ridíc _ https://t.co/ZSS0kdR9Dz",0
"  As dicas 1 e 6 são incríveis, vale a pena ler <3 Mas hoje, eu só queria imprimir a 9 e colar na testa. https://t.co/BA _",0
"Para de chamar os outros de fascista,vc nem sabe o que é fascismo,seu filho da puta",1
"Trump preconceituoso, racista! Não, péra... https://t.co/m2MSgTkk48",1
Politicamente correto é a pqp https://t.co/eCeZr2gkYo,0
eae seus vagabundo mamador de teta da dilma,1
"primeiro dia de branco e já sujei minha roupa, ótimo Leticia",0
OS HEITENS (ODIADORES EM INGLÊS) JÁ ACUSARAM O GOLPE. TRISTE DEMAIS ESSA CULTURA DE ÓDIO A MEU RESPEITO. #PAZ _ https://t.co/j7y5THFNMK,0
  feliz dia do 'esse do meio é o acelerador?',1
"a politica brasileira é como um mercado de peixe..o peixe fede, mas as pessoas estão acostumadas com isso..e acham normal.",1
"Não existem imigrantes, nem refugiados...existem vândalos em busca do que é alheio !",1
" não tem namorada, tem fêmea temporária.",1
" n falo com fufas, adeus",1
  ACABOU A MAMATA: Doria congela orçamento da Secretaria de Cultura e mamatas criadas por Haddad https://t.co/p4gD1b2hsj,0
 Tem q ser muito capacho de ideologia para apoiar uma cultura q apedreja e açoita mulheres só porque a e _ https://t.co/TXnzhtq7at,1
 O politicamente correto está acabando com a sociedade. Mulher burra é que se sente ofendida com isto. Tenho orgulho de saber o preço.,1
"  Acolher refugiados loirinhos não tá na moda, não dá ibope pra ninguém. Mas se forem LGBT...",1
"Feliz dia das mulheres pra Tammy Gretchen Que mesmo depois de várias alterações no chassi, continua sendo mulher!",1
Aquelas pessoas que querem mudar o mundo mesmo não sabendo conjugar um verbo https://t.co/kkYwDcQ5PZ,1
LOL Não têm vergonha. E seis milhões de bilhetes IDA de avião para os refugiados que já cá estão? https://t.co/JHAdv7DClo,1
"  ,  feia se achando bela, gorda se achando gostosa. Meus olhos sangram !!",1
Mercado de ações em nova alta. Maior número de ganhos em décadas. Grande nível de confiança e otimismo mesmo antes _ https://t.co/xre6DVcMEa,0
  Os democratas também boicotaram a posse de Abraham Lincoln. Ele tinha uma ideia maluca de acabar com a escravidão...,1
" NOssa, nem me fale, saudade da esquisita..",0
E o pior é que esse merda nem tomou posse ainda! Imagine quando tomar...   ABANDONOU o Rio!! VERGONHA!! https://t.co/Q3U5kTZ5Wm,1
"  Meu post de hj, exclusivo e importante: Comunicação do Senado proíbe uso do termo 'feminismo' https://t.co/KVLkjrVtgE",0
Otimistas são pessoas mal informadas.,0
Feliz dia do amigo que faz escolhas erradas!,0
PNR nas Eleições Autárquicas: 'uma lança na Margem Sul'! #PNR #Barreiro   https://t.co/wtzIKopblmhttps://t.co/2iUBbGh5qz,0
Esse papo de Rússia é NOTÍCIA FALSA criada pelos dems e usada pela mídia pra mascarar a grande derrota nas eleições _ https://t.co/4BcoHdUf2Q,0
Via Estadão:  -  https://t.co/OhfmUvrJSU,0
"  em vez de punir um cara por falar isso em rede nacional, seria melhor punir todos os agressores, não concorda?",0
Se o Jonas fosse médico o Mário Soares tornava-se imortal,0
"BLOG: O dream team do futebol feminino vestia vermelho, branco e preto https://t.co/3QuyXLmHXV #Tricolor",0
"  A Dubai riquíssima recebe muito bem os turistas ...Tem como fé a religião muçulmana, mas não recebe refugiados.A Paris _",1
" Um cristao é, de certa forma, um ateu para o budismo, para o islao, etc... Na mesma",1
"LISBOA,amanhã é a vossa vez. 21h30,Teatro do Bairro. Há menos bilhetes q rins dos defesas do Braga depois do Mitro _ https://t.co/mkqGIxSpUj",0
O ECA fechou os olhos para seu próprio estatuto que afirma que sexualidade só poder ser ensinada às crianças após _ https://t.co/sc7Tfqt6Kb,0
"Vc é comunista??Desculpe,vc está condenado a eterna dor e sofrimento.",1
o que adianta vc dizer que sente pena e não consegue refutar uma só linha do que falo???? Isso é uma tática para o _ https://t.co/sZT99syPKl,0
 Espero que ganhem. Tenho muitos amigos do Sporting e fica difícil falar com eles com uma distância de 13 pontos,0
Um novo dia é uma página em branco na sua vida.  Escreva apenas o que vale a pena.  Bom dia! https://t.co/7929FzzDuc,0
Portugal não tem campos de refugiados nem nunca irá ter https://t.co/e65OD3dzTG #paisaominuto,1
 eu te amo!,0
"Falando em tpm, minha menstruação ta atrasada 2 semanas... Se eu não fosse sapatao ia estar preocupada",1
"  Não estou de acordo, mas também temos de ter em conta que maior parte dos trabalhadores da Disney são americanos, educ _",0
finalmente os problemas do brasil vão se resolver com o governo do nosso querido e amado michel temer #TchauQuerida,1
a maconha que te faz rir é a mesma que faz sua mãe chorar,0
'O feminismo não é capacho da esquerda' ' VocÊ é um nazista' hahahahahaha  que retardado!!!!!  Refute o que eu fale _ https://t.co/oHA1P45vpx,0
vcs acham msm que jesus vai deixar o mundo acabar faltando 4 dias pro niver dele? kkkkkkkkkkkkkkkkkkkk,0
POR QUE DIA 'INTERNACIONAL' DA MULHER? DEIXA SÓ 'DIA DA MULHER' TIRA O INTERNACIONAL MULHER NÃO QUER SE SENTIR REBAIXADA,0
TACA PEDRA NOS COMUNISTA,1
  isso e racismo pos anoes pretos fufas gays e shemales simao,1
  me segurei pra não chorar na parte do vídeo e quando ele tava falando da Angola,0
E os países acolhendo refugiados. Tem que gastar dinheiro ajudando essa gente lá no seu país. Infelizmente essa gen _ https://t.co/C8jiZEEIfV,1
" Interessante observar,nesses últimos séculos as gerações seguintes não tiveram msma visão de INVASÃO d #ISLÃO em território europeu..",0
tem sapatão q eh pior q homem qdo recebe um ''não'',0
'Musical? kiporréssa?!' Por um homem que é homem,1
"  MEU NETO PEDIU PRA SER 'TRANS' COMPREI UM CARRINHO DE MÃO, AGORA ELE É TRANSPOADOR DE BRITA. DESLIGUEI DO  _",1
"Conselho: Mulher sábia, constrói. Mulher burra, destrói...",1
"Ser amante de homi fodido é ser burra duas vezes! - Pepita, Mulher",1
"Vivemos tempos interessantes. Aqui temos um partido de extrema-direita: conservador, anti-Islão e... não homofóbico. https://t.co/udDrdwZzOW",1
"Se uma pessoa vê esse documentário e ainda acha que os refugiados não deveriam ser aceitos nos lugares, ela é muito sem coração.",1
   Ainda tem uma espécie viva: Oscar Niemeyerssauro,0
"  esse filha da puta do donald trump diminui a quantidade de refugiados que podem entrar no país, pq nao e a familia dele _",1
"  Apresento-vos o meu missil, AEN17. Totalmente dirigida para Angola sem dó e piedade! Se Angola não é nossa, mais vale n _",1
  DESCONSTRUINDO O GÊNERO CACHORRO https://t.co/LZLxHKzqVyhttps://t.co/0DXrooVPCC,0
  A intolerância dos 'tolerantes' de Esquerda.  #Muculmanos #Esquerda #Ilegais #Imigrantes #PNR https://t.co/ABqgtFEmBs,0
"  de gorda tem msm não,mas feia....",1
Hoje é o dia da mulher e eu realmente tô de parabéns viu!!!!! PQ EU ACABEI DE FAZER A MAIOR MERDA Q EU PODERIA TER FEITO!!! Que menina burra,1
"Queimar a sede da  é um direito pela luta contra mentirosos e mamadores de dinheiro público? Se for, e _ https://t.co/HSrgKobzrP",1
 Isso não é machismo..isso é bandidagem..CHAME A POLICIA MACHISTA. Entre na justiça dominada por homens,1
"Um Governo corrupto, refleti em todos os poderes a total CORRUPÇÃO. Matar Bebês, é a maior CORRUPÇÃO humana.... https://t.co/B03cCscMlN",0
Alguem coloca uma FACA DE UM MUÇULMANO NO PEITO DA MERKEL...PQ É ISSO QUE ACONTECE PELA ALEMANHA https://t.co/sj22qkMA3N,1
chateada q o meu fechamento é vc mozao tá saindo da moda e eu não consegui fala isso pra ninguém,0
PRECISA-SE URGENTE de um serial killer de cantores sertanejos,1
" Por que eles não aceitam os 'refugiados? Por que eles que financiam os rebeldes, Obama e Irã: o Isis e El. Eles q ficam lá",1
Hei Jovem espinhudo! AXÉ NÃO! RESTA NÃO! LEGIÃO URBANA NÃO ! Tenha um mínimo de decência nessa vida ordinária que vc leva!,1
"  Depois que Justiça sequestrou cobertura de R$ 1,5 mi ocupada por Lula, aposto que lulistas cogitaram fazer vaquinha para pag _",1
"'bolha de preconceito' ---> tudo aquilo que vai contra a agenda da Esquerda, que manda na agenda feminista! https://t.co/nIFvhCJEzc",0
"Povo falando que tô linda grávida, onde????? Gente, eu me sinto um monstro, tanto de gorda, quanto de feia kkkk",1
A luta continua #orgulhohetero !,1
ADQUIRA AGORA o livro 'A IDEOLOGIA DE GÊNERO NA EDUCAÇÃO - Como esta doutrinação está sendo introduzida nas... https://t.co/emXSsysshG,0
"Fufas de merda, atiram-se a tudo o que mexe.",1
"Se foderam, cabaços https://t.co/8uXPtEnvwb",1
Deixei o teste de matemática em branco Kkkk o melhor é ver a cara de deboche da professora,1
"Burra é a mulher que depois de ser prioridade, aceita ser 2 ° opção.",1
" KKKK  O RJ É UM PUTEIRO MESMO, INFELIZMENTE A ESCORIA DE COLARINHO BRANCO JUIZES PROMOTORES E TODO TIPO DE LIXOS ALI SE JUNTAM",1
Curso de informática em Visconde do Rio Branco está com inscrição aberta https://t.co/NUa2lqUApzhttps://t.co/QZcBneT5Mh,0
Tribunal Constitucional alerta para dificuldade em fiscalizar contas dos partidos nas Autárquicas. Os partidos agradecem.,0
Esse feminismo que quer igualdade entre homens e mulheres? https://t.co/UQpeGIjPT0,1
 tudo que eu posto é racismo.,0
"Porque hoje é o dia da criança! Promova-se a #natalidade, não o aborto! #DiadaCriança #RenovarPortugal #Aborto https://t.co/QFSrva1Z70",0
"A procuradora Deborah Duprat diz que A CRIANÇA NÃO PEENCE A FAMÍLIA??? Dr Miguel Nagib, advogado e responsável... https://t.co/4HuxJq5luH",0
"MULHER: É frágil, mas não otária. É sensível, mas não idiota. É fresca, mas não covarde. É fraca, mas não burra.",0
"  Retweeted MARISA LOBO ( Comece seu apoio a este cinema que rejeitou #BelaEAFera , compartilhando e... h _",0
  Taeyeon - Dilma - lider da nação - tem muito hate  - plastica - sapatão - apaixonada no aecio - mãe de todos - sua fav é s _,1
"  É curioso o Orçamento para 2017 da #CMB. Chapa ganha, chapa gasta. Siga! #Barreiro #Autárquicas2017 #PCP #RenovarPortuga _",0
Agendas dias 18 e 19 de Março em #Campinas/SP. Simpósio de Ideologia De Genero e Cultos familiar.,0
"O  nunes merece o título de maior youtuber do Brasil, e de respeito. Parabéns! #espiritosantocaos https://t.co/kKUTrzGX0a",0
  A cada dia que passa cresce aindamais os adeptos à Marcha do Orgulho Hétero!!!  Pelos poucos héteros que restam!!,0
"Tá passando o jogo mulher, pô https://t.co/60ugbsi6Em",0
Não basta os escandalos de corrupção..mas tudo de ruim que o marxismo trouxe tambem. https://t.co/ssIPLIF918,0
GENTE POR FAVOR o preconceito está na sua cabeça,0
  Pena Capital (pena de morte) para políticos corruptos já! Meu sistema é bruto! https://t.co/lfelPg5c12,1
 quem desarma mais? Geromel ou Maicon?,0
 o que eu conheço de sapatão racista.....,1
  vai um Porto Ferreira? #tugao https://t.co/AjdGmnGKyc,0
Feliz dia internacional da mulher! https://t.co/zcICp6wAWp,0
vc é um negão de tirar o CHAPÉU,0
  esse branco de merda....,1
No dia 10 de Junho de 2016 - Todos os caminhos vão dar ao Largo de Camões https://t.co/PWoSAsbq6k,0
"Isto é o que eu, o  o  e o  vamos andar a fazer. Mais datas virão. Bilhetes nos _ https://t.co/mSYf1tQniu",0
  quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil,1
"  kkkkkkkkkkkkkkk! que prestígio, Vô!!!! https://t.co/neAz7DKBCD",0
gorda e feia nao cabe na tela do celular de tão gorda https://t.co/FBL2xg6MwL,1
  O Campeonato da Estupidez Humana continua https://t.co/emTl0KDhIA,0
~*~*~*~ vOcÊ é NeGrA mAs AtÉ qUe é BoNiTa ~*~*~*~,1
Quão baixo Obama foi pra grampear meus telefones durante um processo eleitoral sagrado. Isto é Nixon/Watergate. Car _ https://t.co/zXE4IlTA1B,0
"Parabéns, mais uma notícia sobre a Desconstrução do filme a Bela e a Fera.Nosso apoio irrestrito ao casal donos... https://t.co/iCaxVlEkD3",0
" O blog é uma dilicinha.. ja conhecia sim, vou comentar amanha... hj tô de bode, sozinha e abandonada em sampa rs",0
"A professora de E.F escreveu meu nome errado, que mulher burra",1
"  É muito difícil se amar depois do primeiro 'gorda', 'feia'. Mais difícil é se olhar no espelho sabendo que você é... #as _",1
a sapa dessa cidade sou eu,1
quando é que a dilma cai pra eu poder viajar pra miami de nv?,1
"queria lembrar que chamar a coleguinha de puta, feia, gorda, escrota e etc tbm é machismo",1
Político manja mto de enganar os outros hein  . Era esse carrinho mesmo q ele queria sim https://t.co/w0oraUyoFi,0
 vc q é burra. Aqui eu só defendi esses direitos.(reconheco q mulher n eh igual homem).,1
"  No Brasil, parasitas, traidores e cúmplices d protagonistas d maior esquema de corrupção do país, são chamados p/ imprensa _",1
"  eu tenho um livro extra em casa, se alguma das amiga aqui do twinto quiser, eu mando <3 https://t.co/6jsdxbn0rU",0
"    Marco Rubio, Ben Carson... políticos bem preparados. Dá até tristeza quando compara com Brasil",0
acho que o cara da redação do Enem deveria perder pontos pq não ficou claro o sabor do miojo,0
"Da série: imagina se fosse ao contrário. Ah, se fosse o Olavo, ou qualquer Direitista segurando desenho desse níve _ https://t.co/up6ZaIBA7c",1
  Agora tá na moda colocar a culpa nos países do OM. Não se engane e aos outros.Quem produziu REFUGIADOS foram EUA e OTAN  _,1
"  Um ataca (Soros) o outro se defende (Trump). No mínimo, 2 moedas diferentes.",0
Os mais jovens do   #RenovarPortugal #Portugal #PNR https://t.co/co7Ywrldht,0
  O Samaris fala melhor português do que Jorge Jesus.,1
Qdo te vejo meu coração tb dispara e manda (mto) sangue pra vários lugares do corpo https://t.co/FNqDiTohaR,0
 deve ter uma feminista peluda e bem gorda trabalhando no foicebook...,1
Eu tô bem surpresa que os gringos não sabiam o que é caju https://t.co/IShGlhKQs2 via ,0
até meu tamagoshi eu decepcionei deixei morrer de fome então não esperem muito de mim,0
" É de salmão, e estava óptimo",0
"Ei  , que tal contratar a  pro time de vocês? O que é ruim sempre pode virar uma grande merda! https://t.co/ucsKl3Z4YN",0
Que burra essa mulher que perdeu o mamão! Ele é mto maduro cara,1
  Menina se veste como menina. #NaoAIdeologiaDeGenero https://t.co/lrrht2dUq0,1
"  as crianças estão a ser educadas, se muita gente tivesse sido educada não pensariam que as crianças viram homossexuais _",0
Julgam-se de mente aberta e livres mas são carneiros submissos! Consomem o 'pronto-a-pensar' e são escravos do poli _ https://t.co/gsWSrmb4HQ,0
 Mostre pras feministas como são tratadas as mulheres no Islã sob a Lei da Sharia 2 https://t.co/l0LAduFdXX,1
" certíssimo! ninguém quer pseudoterrorista no seu país, inclusive sou contra esses refugiados. Não sei quem são! pode ter terrorista",1
 quero ver a cara do recauque quando a emili pegar o lider e joga a roberta no paredao aquela vaca fausa gorda e feia rsrrsrsrsr,1
"'Você tá gorda demais, tá feia' 'Eu te amo, mas você precisa se arrumar mais'",1
Feliz dia MULHERES ! E que o SENHOR nos proteja do Islão no Brasil !,1
Vai começar mais uma sessão de torcida contra o Trump no  ...,0
FAKE NEWS! Toda a gente sabe que só os brancos praticam a escravatura e que o Islão é a religião da paz. Só propaga _ https://t.co/0Z0o0cFRk6,1
" A maioria dos argumentos dos fans do Bolsonaro é que toda feminista é feia, cabeluda, gorda etc",1
O #ColégioDomPedroII chegou ao fim do poço.Vejam o cartaz colocado na unidade do centro no RJ. _ https://t.co/MJIuXGcT92,0
tinha que ter cota pra nós.... os inteligentes kkk,1
"'Namoras com uma cachopa e não usas o dia da mulher para irem as duas jantar fora? Tas burra?' Não, mãe. Estou pobre",1
" Aff, que tutorial não é tédio??? ^VÊ um de edição de vídeo que vc entra numa facul de maquiagem",0
"Serão necessários quase 40 anos-luz p/ chegar aos novos planetas descobertos pela NASA. Se 1 mês de luz já é uma fortuna, imaginem 40 anos!",0
   na sexta feira https://t.co/zYxuFakWnR,0
 juro que eu ia comer achando que era chocolate branco  Socorro,0
 Não me meto nisso outra vez,0
 que burra mulher eu levo ele pra vc amanha,1
  Orgulho Hetero  Homofobia. Abs,1
PARABENS SAPATÃO SDDS  https://t.co/hNz7wYc1WC,1
 É sério. Qq dia te relato umas boas. Sou especialista pós-graduada em auto flagelação e me formei em 'desligamento': exemplo...,0
Passando aqui para avisar que comunistas vão arder no inferno.,1
"  Odeio carnaval, mas esse é o melhor carro alegórico que já vi na vida https://t.co/6k42F6v1dC",0
"Não posso ser repórter em Angola, não aguento essas broas! Ia rir na cara das pessoas. https://t.co/JrmnrjLuIz",1
"  Feliz dia da mulher em 1 lugar a minha mãe. E tb à  ,  ,  e todas as mulheres do Tw _",0
A mídia de notícias falsas está insana com suas teorias conspiratórias e ódio cego.  &  são inassistíveis _ https://t.co/biN6YswUWW,0
  qnd eu me arrependo da mensagem que mandei https://t.co/vigF49qJZn,0
"Se você pesquisar 'asshole' no Twitter que é a tradução de 'babaca, idiota, etc', cai no perfil do Trump. Imparcial _ https://t.co/ukOocrvES8",0
"negras, queimem seus sutiãs, vocês estão se apropriando da cultura branca norte-americana!!!",1
"feliz dia do 'eu to gorda, feia e inchada' feliz dia da TPM meninas",1
A mãe da Maddie vai concorrer ao 'Britain's Got Talent'. Espero que lá vá fazer o seu célebre truque de magia da criança desaparecida,0
  Perante o humor há sempre lugar a um sorriso. :) Só não aprovo a ofensa fácil.,0
   volta para a tua terra,1
  gorda e feia só se tiver bêbado,1
"Além da tremenda baboseira, a quantidade de erros de português é absurda! Qq meio de comunicação sério teria vergon _ https://t.co/GL3iqhkscG",1
mas é claro q esquento... *____* http://t.co/yb1NuzEkOQ,0
"  saudades de cantar em 'islão' para elas todas,mas principalmente para a cris, a nocas, a di,a tixa e a rafa também.",0
" essa mesmo, a que nos permite evoluir!",0
"tem nada de gorda e feia, smp foi linda nenem —_   https://t.co/j1DnxATjkZ",0
"   peso-pesado do gangue da comunicação social. Apesar da censura cobarde e de ridicularizarem quem se opõe, já _",1
"De politicamente incorreto ao correto, Felipe Neto se enquadrou na moda atual do p. correto para ganhar grana dos o _ https://t.co/KVWjSYrL8f",1
  as sapatao vao domina o mundo https://t.co/gWVPCBohC6,1
Esse foi o dia da MULHER mais reinvidicado por quem não é mulher na história desse país #DiadaMulher Feminismo/marx _ https://t.co/D69VSgtyj1,0
"  (Pssst, essa gente histérica já percebeu que os votos que tudo decidem são anónimos?)",0
como é bom achar dinheiro no bolso (dos otros),1
 Bilhetes disponíveis aqui: https://t.co/NeiqhncuJp,0
"  Assim, sim. Um homem determinado e cumpridor. Força #TrumpPresident https://t.co/anW8LopFgs",0
'La La Land' mais parece titulo de um doc. sobre a terra dos larilas e das fufas.. O mundo esta perdido.,1
"  Ameaça? Ridículo! Estão é mal habituados: podem dizer o que querem de nós, mas vêem ameaças onde elas não existem. Que _",1
" eu quis dizer que tem mulher que é burra, a outra que dá valor, a que é trouxa e etc",1
  A mulher é engenheira nuclear e consegue ser boa na cozinha puta merdaaaaa #MasterchefBR,1
Este 'aquecimento global' está mesmo severo.,0
"  Gays franceses estão migrando para a direita; e a razão disso é bem simples, o avanço do islamismo na Europa. https://t.co/ _",1
a vantagem de namorar uma mendiga é que na hora de levar embora pra casa vc pode deixá-la em qualquer lugar,1
Quanto amor meu deus   09/03/17 10:12:01: Sapatao : Fala amor da minha vida. Meu coração fora do corpo,0
"  A PSP interceptou o q julgavam ser um automóvel sem condutor em excesso de velocidade,apurou-se mais tarde q ao volante ia _",0
"  Muito normal. Melhor mostrar a plena realidade a criança. Porque ninguém escolhe ser homossexual. Não acontece a todos , _",0
A mulher é física nuclear cara... oq ela tá fazendo na cozinha? #masterchefBR,1
"Bem Os Paises Socialistas São Angola, Cuba, Venezuela e Coreia Do Norte  Quer Dizer Que Não São Ditaduras Militante Petista ?",0
Isto é cá um grande buraco!.. Como é que o #Sócrates anda cá fora?     _ https://t.co/UfbPKWk0wr,1
"Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das m _ https://t.co/KwOFFQXWaj",1
  Não há cá fufas.,1
ALGUÉM TEM QUE AVISA ESSA MOLECADA QUE CARNAVAL NÃO Ê SÓ BEBEDERA E PUTARIA SEM PRESERVATIVO COM ESTRANHOS. ONDE FICA O RESPEITO AO PRÓXIMO?,1
A mídia não reportou que a Dívida Nacional no meu primeiro mês abaixou $12 bilhões vs. um aumento de $200 bilhões no primeiro mês de Obama.,0
Não  haha Feminismo:  - defende TODAS as pautas da esquerda. - é só a esquerda perder que faz protesto -nunca prote _ https://t.co/WjvqaAfL1S,1
  eu amo a indústria sapatao brasileira https://t.co/zFYB8TgiA0,0
quem foi adobe hitler??? kkkkkkkkk http://t.co/ZdbS9wq5Ir,0
Tanto dinheiro mal gasto ou pilhado pelos dirigentes podendo e devendo ser aplicado na investigação científica. Som _ https://t.co/1rA6VoyxFC,0
confirmado 100% que aquela @ que eu falei é sapatao,1
  VERDADES QUE PRECISAM SER ESFREGADAS NA CARA DE TODA FEMINISTA. https://t.co/Wji5Q8PCB6,1
Dizer que cu não reproduz pra social media do  é ser homofóbico Gayzada ta com o cu ardendo de pisc _ https://t.co/92x3hN2vt9,1
"Ele ataca imigração ILEGAL, seus idiotas! E qual o motivo das aspas no mérito? É ótima ideia! Vcs contratam funcio _ https://t.co/BL9xpbx1Hn",1
"Boa noite, Lindinhas da noite rs.    ",0
Crítica de livros: Islão e Fundamentalismo Islâmico https://t.co/8sgx1QFxNc,0
O fascismo da esquerda em dois prints  https://t.co/G6n9BPPcwb,0
GRAVIDEZ SURPRESA NÃO EXISTE: BOTA O PIU-PIU NA PERERECA SEM PROTEÇÃO E QUER GANHAR O QUE? UM AIFONE 7 PRA ELA E UM PLEISTEICHON 4 PRA ELE?,1
" fico feliz!! sim, ela tem 15 anos e mora em santos. fiquei a tarde toda prourando algo mais, mas ela quase não existe.",0
Qdo vc vê q a mulher q vc gosta te bloqueou só pq vc comeu outra https://t.co/XulXyHzpyL,1
"Você só fala mal do Silas Malafaia, porque ele é o modelo de pai que você nunca teve!",1
Acho q a menina do restaurante da frente é sapatão kkkkkk fica me olhando,0
Uma das coisas ruins do capitalismo foi ter dado a oportunidade de vc estar viva até hoje e desfrutar de uma rede c _ https://t.co/EvgwOSuANt,1
to com tanta fome que na minha mente toca we are the world enquanto imagino o helicóptero da onu jogando uma cesta básica pra mim,0
SAIU A PROGRAMAÇÃO CARNAVALESCA DO GOLEIRO BRUNO: COME MACARRÃO ENGRAVIDAR A NAMORADA JOGA MATA MATA ALIMENTAR O CACHORRO ENTERRO DOS OSSOS,1
   Reinaldo Azevedo morreu quando mandou Sergio Moro ir 'catar coquinho'. https://t.co/BZvFDjFGtL,0
"Uma vez qdo era criança  eu tava no drive do Mc e um garoto pediu um lanche Meu pai disse: Não não, se não depois vc não almoça!",0
dizem que o ingresso pra balada em manaus é uma galinha,1
Falei mal de macho e no DIA DA MULHER tava falando deles mas que burra n é msm,1
"O Canadá quer receber 40 mil refugiados,resumindo 40 mil desempregados.Isso não explicam para a população.",1
O FBI é totalmente incapaz de parar os 'infiltrados' na segurança nacional que permearam nosso governo por muito te _ https://t.co/DK69kTQXud,0
Ai vc chega no colegio super cansada do trabalho e curso e encontra o grupinho das sapatao falando de ex. Se uma coisa que sapatao tem é ex.,1
"Uber de puta: a mulher não quer ser uma GP,  mas precisa de uma grana, vai lá e dá uma. Mais barato e mais prático Fica a ideia ae",1
Tinha que ser preto (nada contra)))),1
" Então, reflita no teu comentntário, friend. E não esotu justificando ou defendendo pq é famosa. Faria com qq Pssoa! Abç",0
"Porra, sou muito burra... Sempre esqueço coisas que nenhuma mulher esqueceria",0
"  Negro, gay, pobre e apoiando o Bolsonaro. Vocês precisam mudar o discurso pq essa de 'homofóbico, racista' não cola mais. # _",1
"    MEU DEUS, JA POSSO MORRER FELIZ DPS QUE ENCONTREI ESSE TWITTER  melhor twitter de todo _",0
" Tenho que te emprestar o documentário, vais adorar",0
Eu quero que bela e a fera estreie logo pra eu PARAR de ver propaganda desse filme socorro não aguento mais,0
